month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2020-12,CHOA CHU KANG,5 ROOM,487B,CHOA CHU KANG AVE 5,04 TO 06,113,Improved,2016,94 years 07 months,505000
2020-12,CHOA CHU KANG,5 ROOM,489B,CHOA CHU KANG AVE 5,10 TO 12,113,Improved,2016,94 years 07 months,515000
2020-12,CHOA CHU KANG,5 ROOM,488D,CHOA CHU KANG AVE 5,04 TO 06,113,Improved,2016,94 years 07 months,520000
2020-12,CHOA CHU KANG,5 ROOM,487A,CHOA CHU KANG AVE 5,13 TO 15,113,Improved,2016,94 years 06 months,545000
2020-12,CHOA CHU KANG,5 ROOM,489B,CHOA CHU KANG AVE 5,01 TO 03,113,Improved,2016,94 years 06 months,520000
2020-12,CHOA CHU KANG,5 ROOM,484,CHOA CHU KANG AVE 5,13 TO 15,116,Improved,1999,77 years 05 months,445000
2020-12,CHOA CHU KANG,5 ROOM,692B,CHOA CHU KANG CRES,01 TO 03,110,Improved,2003,81 years 03 months,354000
2020-12,CHOA CHU KANG,5 ROOM,672A,CHOA CHU KANG CRES,10 TO 12,123,Premium Apartment,2000,78 years 03 months,420000
2020-12,CHOA CHU KANG,5 ROOM,686B,CHOA CHU KANG CRES,01 TO 03,111,Improved,2002,80 years 11 months,360000
2020-12,CHOA CHU KANG,5 ROOM,691A,CHOA CHU KANG CRES,16 TO 18,110,Improved,2003,81 years 06 months,390000
2020-12,CHOA CHU KANG,5 ROOM,665,CHOA CHU KANG CRES,07 TO 09,124,Improved,1999,77 years 07 months,495000
2020-12,CHOA CHU KANG,5 ROOM,688C,CHOA CHU KANG CRES,13 TO 15,110,Improved,2003,81 years 03 months,418000
2020-12,CHOA CHU KANG,5 ROOM,683A,CHOA CHU KANG CRES,10 TO 12,110,Improved,2002,80 years 07 months,435000
2020-12,CHOA CHU KANG,5 ROOM,685B,CHOA CHU KANG CRES,07 TO 09,110,Improved,2002,80 years 09 months,420000
2020-12,CHOA CHU KANG,5 ROOM,691B,CHOA CHU KANG CRES,16 TO 18,110,Improved,2003,81 years 05 months,430000
2020-12,CHOA CHU KANG,5 ROOM,656,CHOA CHU KANG CRES,01 TO 03,121,Premium Apartment,1999,77 years 04 months,430000
2020-12,CHOA CHU KANG,5 ROOM,689B,CHOA CHU KANG DR,04 TO 06,110,Improved,2002,80 years 04 months,385000
2020-12,CHOA CHU KANG,5 ROOM,688A,CHOA CHU KANG DR,07 TO 09,110,Improved,2002,80 years 03 months,420000
2020-12,CHOA CHU KANG,5 ROOM,760,CHOA CHU KANG NTH 5,07 TO 09,128,Improved,1995,73 years 06 months,495000
2020-12,CHOA CHU KANG,5 ROOM,518,CHOA CHU KANG ST 51,04 TO 06,124,Improved,1995,73 years 10 months,432000
2020-12,CHOA CHU KANG,5 ROOM,549,CHOA CHU KANG ST 52,04 TO 06,134,Model A,1995,73 years 06 months,490000
2020-12,CHOA CHU KANG,5 ROOM,562,CHOA CHU KANG ST 52,04 TO 06,137,Model A,1995,73 years 07 months,520000
2020-12,CHOA CHU KANG,5 ROOM,620,CHOA CHU KANG ST 62,10 TO 12,132,Model A,1996,74 years 06 months,525000
2020-12,CHOA CHU KANG,5 ROOM,620,CHOA CHU KANG ST 62,04 TO 06,126,Improved,1996,74 years 06 months,527500
2020-12,CHOA CHU KANG,EXECUTIVE,287,CHOA CHU KANG AVE 2,04 TO 06,146,Maisonette,1990,68 years 09 months,585000
2020-12,CHOA CHU KANG,EXECUTIVE,273,CHOA CHU KANG AVE 2,10 TO 12,146,Apartment,1993,71 years 07 months,578000
2020-12,CHOA CHU KANG,EXECUTIVE,235,CHOA CHU KANG CTRL,01 TO 03,145,Apartment,1990,69 years 01 month,568000
2020-12,CHOA CHU KANG,EXECUTIVE,553,CHOA CHU KANG NTH 6,07 TO 09,146,Apartment,1996,74 years 03 months,580000
2020-12,CHOA CHU KANG,EXECUTIVE,523,CHOA CHU KANG ST 51,01 TO 03,152,Apartment,1995,73 years 03 months,480000
2020-12,CHOA CHU KANG,EXECUTIVE,527,CHOA CHU KANG ST 51,10 TO 12,147,Apartment,1995,73 years 03 months,545000
2020-12,CHOA CHU KANG,EXECUTIVE,120,TECK WHYE LANE,04 TO 06,146,Maisonette,1989,67 years 07 months,580000
2020-12,CHOA CHU KANG,EXECUTIVE,134,TECK WHYE LANE,07 TO 09,146,Apartment,1993,71 years 06 months,580000
2021-01,CHOA CHU KANG,2 ROOM,809B,CHOA CHU KANG AVE 1,01 TO 03,47,Model A,2017,95 years 04 months,230000
2021-01,CHOA CHU KANG,3 ROOM,809B,CHOA CHU KANG AVE 1,07 TO 09,67,Model A,2017,95 years 04 months,350000
2021-01,CHOA CHU KANG,3 ROOM,476D,CHOA CHU KANG AVE 5,10 TO 12,67,Model A,2013,91 years 09 months,340000
2021-01,CHOA CHU KANG,3 ROOM,803B,KEAT HONG CL,07 TO 09,68,Model A,2017,95 years 05 months,357500
2021-01,CHOA CHU KANG,3 ROOM,804A,KEAT HONG CL,04 TO 06,68,Model A,2017,95 years 04 months,370000
2021-01,CHOA CHU KANG,3 ROOM,10,TECK WHYE AVE,10 TO 12,67,New Generation,1978,56 years 05 months,275000
2021-01,CHOA CHU KANG,3 ROOM,166A,TECK WHYE CRES,07 TO 09,68,Model A,2015,93 years 01 month,365888
2021-01,CHOA CHU KANG,3 ROOM,105,TECK WHYE LANE,07 TO 09,73,Model A,1989,67 years 09 months,300018
2021-01,CHOA CHU KANG,3 ROOM,16,TECK WHYE LANE,01 TO 03,82,New Generation,1979,57 years 02 months,308000
2021-01,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,10 TO 12,92,Model A,2017,95 years 04 months,480000
2021-01,CHOA CHU KANG,4 ROOM,808A,CHOA CHU KANG AVE 1,13 TO 15,92,Model A,2017,95 years 04 months,470000
2021-01,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,10 TO 12,92,Model A,2017,95 years 04 months,465000
2021-01,CHOA CHU KANG,4 ROOM,808A,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 04 months,457000
2021-01,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 04 months,440000
2021-01,CHOA CHU KANG,4 ROOM,808D,CHOA CHU KANG AVE 1,10 TO 12,92,Model A,2017,95 years 04 months,441000
2021-01,CHOA CHU KANG,4 ROOM,202,CHOA CHU KANG AVE 1,04 TO 06,104,Model A,1989,68 years,404000
2021-01,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,04 TO 06,92,Model A,2017,95 years 03 months,435000
2021-01,CHOA CHU KANG,4 ROOM,130,CHOA CHU KANG AVE 1,07 TO 09,105,Model A,1993,71 years 05 months,370000
2021-01,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 03 months,451000
2021-01,CHOA CHU KANG,4 ROOM,281,CHOA CHU KANG AVE 3,07 TO 09,106,Model A,1992,70 years 07 months,340000
2021-01,CHOA CHU KANG,4 ROOM,293,CHOA CHU KANG AVE 3,04 TO 06,104,Model A,1993,71 years 06 months,390000
2021-01,CHOA CHU KANG,4 ROOM,290,CHOA CHU KANG AVE 3,01 TO 03,103,Model A,1993,71 years 06 months,350000
2021-01,CHOA CHU KANG,4 ROOM,408,CHOA CHU KANG AVE 3,04 TO 06,104,Model A,1993,71 years 06 months,350000
2021-01,CHOA CHU KANG,4 ROOM,283,CHOA CHU KANG AVE 3,13 TO 15,104,Model A,1992,70 years 06 months,400000
2021-01,CHOA CHU KANG,4 ROOM,307,CHOA CHU KANG AVE 4,10 TO 12,105,Model A,1993,71 years 06 months,445000
2021-01,CHOA CHU KANG,4 ROOM,428,CHOA CHU KANG AVE 4,04 TO 06,104,Model A,1992,70 years 07 months,351000
2021-01,CHOA CHU KANG,4 ROOM,417,CHOA CHU KANG AVE 4,01 TO 03,105,Model A,1993,71 years 06 months,400000
2021-01,CHOA CHU KANG,4 ROOM,487A,CHOA CHU KANG AVE 5,04 TO 06,93,Model A,2016,94 years 06 months,442000
2021-01,CHOA CHU KANG,4 ROOM,490D,CHOA CHU KANG AVE 5,07 TO 09,93,Model A,2016,94 years 06 months,456000
2021-01,CHOA CHU KANG,4 ROOM,485D,CHOA CHU KANG AVE 5,01 TO 03,101,Model A,1999,77 years 06 months,375000
2021-01,CHOA CHU KANG,4 ROOM,490A,CHOA CHU KANG AVE 5,01 TO 03,93,Model A,2016,94 years 06 months,420000
2021-01,CHOA CHU KANG,4 ROOM,490B,CHOA CHU KANG AVE 5,04 TO 06,93,Model A,2016,94 years 06 months,410000
2021-01,CHOA CHU KANG,4 ROOM,487B,CHOA CHU KANG AVE 5,04 TO 06,93,Model A,2016,94 years 06 months,428000
2021-01,CHOA CHU KANG,4 ROOM,488A,CHOA CHU KANG AVE 5,13 TO 15,93,Model A,2016,94 years 06 months,445000
2021-01,CHOA CHU KANG,4 ROOM,488A,CHOA CHU KANG AVE 5,10 TO 12,93,Model A,2016,94 years 05 months,455000
2021-01,CHOA CHU KANG,4 ROOM,487A,CHOA CHU KANG AVE 5,04 TO 06,93,Model A,2016,94 years 05 months,438000
2021-01,CHOA CHU KANG,4 ROOM,483,CHOA CHU KANG AVE 5,10 TO 12,101,Model A,1999,77 years 05 months,370000
2021-01,CHOA CHU KANG,4 ROOM,815C,CHOA CHU KANG AVE 7,13 TO 15,93,Model A,2017,95 years 03 months,480000
2021-01,CHOA CHU KANG,4 ROOM,815C,CHOA CHU KANG AVE 7,13 TO 15,93,Model A,2017,95 years 04 months,480000
2021-01,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,13 TO 15,93,Model A,2017,95 years 03 months,480000
2021-01,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,04 TO 06,93,Model A,2017,95 years 03 months,433000
2021-01,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,01 TO 03,93,Model A,2017,95 years 02 months,430000
2021-01,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,16 TO 18,93,Model A,2017,95 years 02 months,500000
2021-01,CHOA CHU KANG,4 ROOM,692B,CHOA CHU KANG CRES,13 TO 15,91,Model A,2003,81 years 02 months,368000
2021-01,CHOA CHU KANG,4 ROOM,660,CHOA CHU KANG CRES,04 TO 06,104,Premium Apartment,1999,77 years 03 months,380000
2021-01,CHOA CHU KANG,4 ROOM,669,CHOA CHU KANG CRES,16 TO 18,103,Premium Apartment,1999,77 years 10 months,410000
2021-01,CHOA CHU KANG,4 ROOM,354,CHOA CHU KANG CTRL,04 TO 06,104,Model A,1993,71 years 06 months,402300
2021-01,CHOA CHU KANG,4 ROOM,210,CHOA CHU KANG CTRL,10 TO 12,115,Model A,1990,68 years 02 months,425000
2021-01,CHOA CHU KANG,4 ROOM,634,CHOA CHU KANG NTH 6,01 TO 03,113,Premium Apartment,1998,76 years 01 month,450000
2021-01,CHOA CHU KANG,4 ROOM,636,CHOA CHU KANG NTH 6,04 TO 06,113,Premium Apartment,1998,76 years 02 months,455000
2021-01,CHOA CHU KANG,4 ROOM,617,CHOA CHU KANG NTH 7,04 TO 06,107,Model A,1996,74 years 04 months,400000
2021-01,CHOA CHU KANG,4 ROOM,506,CHOA CHU KANG ST 51,04 TO 06,108,Model A,1994,72 years 10 months,352500
2021-01,CHOA CHU KANG,4 ROOM,572,CHOA CHU KANG ST 52,10 TO 12,92,Model A,2015,93 years 01 month,488888
2021-01,CHOA CHU KANG,4 ROOM,567,CHOA CHU KANG ST 52,04 TO 06,109,Model A,1995,73 years 11 months,415000
2021-01,CHOA CHU KANG,4 ROOM,574,CHOA CHU KANG ST 52,04 TO 06,92,Model A,2015,93 years,430000
2021-01,CHOA CHU KANG,4 ROOM,703,CHOA CHU KANG ST 53,10 TO 12,107,Model A,1995,73 years 04 months,396000
2021-01,CHOA CHU KANG,4 ROOM,767,CHOA CHU KANG ST 54,16 TO 18,104,Model A,1996,74 years 09 months,418000
2021-01,CHOA CHU KANG,4 ROOM,625,CHOA CHU KANG ST 62,01 TO 03,100,Model A,1997,75 years 05 months,380000
2021-01,CHOA CHU KANG,4 ROOM,642,CHOA CHU KANG ST 64,04 TO 06,100,Premium Apartment,1998,76 years 01 month,462000
2021-01,CHOA CHU KANG,4 ROOM,154,JLN TECK WHYE,10 TO 12,100,Model A,1997,76 years,375000
2021-01,CHOA CHU KANG,4 ROOM,803B,KEAT HONG CL,10 TO 12,93,Model A,2017,95 years 05 months,455000
2021-01,CHOA CHU KANG,4 ROOM,803A,KEAT HONG CL,07 TO 09,93,Model A,2017,95 years 05 months,420000
2021-01,CHOA CHU KANG,4 ROOM,803B,KEAT HONG CL,04 TO 06,93,Model A,2017,95 years 04 months,430000
2021-01,CHOA CHU KANG,4 ROOM,804A,KEAT HONG CL,13 TO 15,93,Model A,2017,95 years 04 months,488000
2021-01,CHOA CHU KANG,4 ROOM,804A,KEAT HONG CL,13 TO 15,93,Model A,2017,95 years 04 months,440000
2021-01,CHOA CHU KANG,4 ROOM,112,TECK WHYE LANE,07 TO 09,104,Model A,1989,67 years 03 months,410000
2021-01,CHOA CHU KANG,4 ROOM,25,TECK WHYE LANE,10 TO 12,92,New Generation,1979,57 years 03 months,335000
2021-01,CHOA CHU KANG,4 ROOM,17,TECK WHYE LANE,10 TO 12,95,New Generation,1981,59 years 09 months,338000
2021-01,CHOA CHU KANG,4 ROOM,20,TECK WHYE LANE,04 TO 06,91,New Generation,1981,59 years 09 months,330000
2021-01,CHOA CHU KANG,5 ROOM,131,CHOA CHU KANG AVE 1,01 TO 03,125,Improved,1993,71 years 06 months,445000
2021-01,CHOA CHU KANG,5 ROOM,807B,CHOA CHU KANG AVE 1,04 TO 06,112,Improved,2017,95 years 03 months,525000
2021-01,CHOA CHU KANG,5 ROOM,297D,CHOA CHU KANG AVE 2,07 TO 09,122,Premium Apartment,1999,77 years 07 months,450000
2021-01,CHOA CHU KANG,5 ROOM,471,CHOA CHU KANG AVE 3,10 TO 12,121,Improved,1999,77 years 02 months,475000
2021-01,CHOA CHU KANG,5 ROOM,457,CHOA CHU KANG AVE 4,04 TO 06,123,Premium Apartment,2000,78 years 02 months,428000
2021-01,CHOA CHU KANG,5 ROOM,461,CHOA CHU KANG AVE 4,16 TO 18,123,Premium Apartment,2000,78 years 04 months,445000
2021-01,CHOA CHU KANG,5 ROOM,444,CHOA CHU KANG AVE 4,01 TO 03,120,Improved,1997,75 years 04 months,422000
2021-01,CHOA CHU KANG,5 ROOM,489B,CHOA CHU KANG AVE 5,10 TO 12,113,Improved,2016,94 years 06 months,540000
2021-01,CHOA CHU KANG,5 ROOM,487C,CHOA CHU KANG AVE 5,13 TO 15,113,Improved,2016,94 years 06 months,540000
2021-01,CHOA CHU KANG,5 ROOM,484B,CHOA CHU KANG AVE 5,04 TO 06,116,Improved,1999,77 years 04 months,420000
2021-01,CHOA CHU KANG,5 ROOM,490D,CHOA CHU KANG AVE 5,10 TO 12,113,Improved,2016,94 years 06 months,570000
2021-01,CHOA CHU KANG,5 ROOM,489B,CHOA CHU KANG AVE 5,10 TO 12,113,Improved,2016,94 years 05 months,535000
2021-01,CHOA CHU KANG,5 ROOM,490D,CHOA CHU KANG AVE 5,04 TO 06,113,Improved,2016,94 years 05 months,525000
2021-01,CHOA CHU KANG,5 ROOM,685B,CHOA CHU KANG CRES,13 TO 15,110,Improved,2002,80 years 09 months,420000
2021-01,CHOA CHU KANG,5 ROOM,686D,CHOA CHU KANG CRES,04 TO 06,110,Improved,2002,80 years 10 months,400000
2021-01,CHOA CHU KANG,5 ROOM,685A,CHOA CHU KANG CRES,04 TO 06,110,Improved,2002,80 years 09 months,383888
2021-01,CHOA CHU KANG,5 ROOM,690D,CHOA CHU KANG CRES,16 TO 18,110,Improved,2003,81 years 08 months,418000
2021-01,CHOA CHU KANG,5 ROOM,678,CHOA CHU KANG CRES,07 TO 09,122,Premium Apartment,1999,77 years 11 months,430000
2021-01,CHOA CHU KANG,5 ROOM,690D,CHOA CHU KANG CRES,04 TO 06,110,Improved,2003,81 years 07 months,398000
2021-01,CHOA CHU KANG,5 ROOM,656,CHOA CHU KANG CRES,13 TO 15,122,Premium Apartment,1999,77 years 03 months,465000
2021-01,CHOA CHU KANG,5 ROOM,684D,CHOA CHU KANG CRES,04 TO 06,110,Improved,2002,80 years 08 months,373000
2021-01,CHOA CHU KANG,5 ROOM,665,CHOA CHU KANG CRES,19 TO 21,124,Improved,1999,77 years 05 months,530000
2021-01,CHOA CHU KANG,5 ROOM,691A,CHOA CHU KANG CRES,04 TO 06,110,Improved,2003,81 years 05 months,418000
2021-01,CHOA CHU KANG,5 ROOM,692B,CHOA CHU KANG CRES,13 TO 15,110,Improved,2003,81 years 01 month,420000
2021-01,CHOA CHU KANG,5 ROOM,353,CHOA CHU KANG CTRL,04 TO 06,123,Improved,1993,71 years 05 months,480000
2021-01,CHOA CHU KANG,5 ROOM,687C,CHOA CHU KANG DR,01 TO 03,110,Improved,2003,81 years 03 months,385000
2021-01,CHOA CHU KANG,5 ROOM,784,CHOA CHU KANG DR,10 TO 12,132,Model A,1997,75 years 01 month,600000
2021-01,CHOA CHU KANG,5 ROOM,687D,CHOA CHU KANG DR,13 TO 15,111,Improved,2003,81 years 03 months,418000
2021-01,CHOA CHU KANG,5 ROOM,761,CHOA CHU KANG NTH 5,07 TO 09,126,Improved,1995,73 years 06 months,495000
2021-01,CHOA CHU KANG,5 ROOM,511,CHOA CHU KANG ST 51,07 TO 09,127,Improved,1994,72 years 11 months,455000
2021-01,CHOA CHU KANG,5 ROOM,543,CHOA CHU KANG ST 52,10 TO 12,129,Improved,1994,72 years 04 months,495000
2021-01,CHOA CHU KANG,5 ROOM,544,CHOA CHU KANG ST 52,01 TO 03,125,Improved,1995,73 years 08 months,451000
2021-01,CHOA CHU KANG,5 ROOM,552,CHOA CHU KANG ST 52,07 TO 09,132,Model A,1994,72 years 03 months,490000
2021-01,CHOA CHU KANG,5 ROOM,769,CHOA CHU KANG ST 54,07 TO 09,121,Improved,1996,74 years 09 months,470000
2021-01,CHOA CHU KANG,5 ROOM,620,CHOA CHU KANG ST 62,10 TO 12,132,Model A,1996,74 years 06 months,530000
2021-01,CHOA CHU KANG,5 ROOM,612,CHOA CHU KANG ST 62,07 TO 09,131,Model A,1996,74 years 06 months,510000
2021-01,CHOA CHU KANG,5 ROOM,162,JLN TECK WHYE,07 TO 09,121,Improved,1998,76 years 01 month,509000
2021-01,CHOA CHU KANG,5 ROOM,13,TECK WHYE LANE,04 TO 06,119,Improved,1979,57 years,415000
2021-01,CHOA CHU KANG,EXECUTIVE,287,CHOA CHU KANG AVE 2,07 TO 09,149,Maisonette,1990,68 years 08 months,600000
2021-01,CHOA CHU KANG,EXECUTIVE,453,CHOA CHU KANG AVE 4,01 TO 03,142,Premium Apartment,2000,78 years 02 months,500000
2021-01,CHOA CHU KANG,EXECUTIVE,454,CHOA CHU KANG AVE 4,16 TO 18,142,Premium Apartment,2000,78 years 04 months,548000
2021-01,CHOA CHU KANG,EXECUTIVE,662,CHOA CHU KANG CRES,07 TO 09,141,Apartment,1999,77 years 05 months,540000
2021-01,CHOA CHU KANG,EXECUTIVE,631,CHOA CHU KANG NTH 6,10 TO 12,142,Premium Apartment,1998,76 years 01 month,680000
2021-01,CHOA CHU KANG,EXECUTIVE,560,CHOA CHU KANG NTH 6,01 TO 03,147,Apartment,1996,74 years 01 month,593000
2021-01,CHOA CHU KANG,EXECUTIVE,768,CHOA CHU KANG ST 54,10 TO 12,144,Apartment,1996,74 years 06 months,590000
2021-01,CHOA CHU KANG,EXECUTIVE,163,JLN TECK WHYE,07 TO 09,142,Apartment,1998,76 years 04 months,620000
2021-01,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,13 TO 15,142,Apartment,1989,67 years 03 months,565000
2021-02,CHOA CHU KANG,2 ROOM,807A,CHOA CHU KANG AVE 1,01 TO 03,47,Model A,2017,95 years 02 months,240000
2021-02,CHOA CHU KANG,3 ROOM,807A,CHOA CHU KANG AVE 1,04 TO 06,67,Model A,2017,95 years 04 months,350000
2021-02,CHOA CHU KANG,3 ROOM,803A,KEAT HONG CL,04 TO 06,68,Model A,2017,95 years 04 months,365000
2021-02,CHOA CHU KANG,3 ROOM,803A,KEAT HONG CL,07 TO 09,68,Model A,2017,95 years 04 months,342500
2021-02,CHOA CHU KANG,3 ROOM,804A,KEAT HONG CL,04 TO 06,68,Model A,2017,95 years 03 months,350000
2021-02,CHOA CHU KANG,3 ROOM,2,TECK WHYE AVE,13 TO 15,74,Model A,1984,62 years 09 months,290000
2021-02,CHOA CHU KANG,3 ROOM,1,TECK WHYE AVE,04 TO 06,74,Model A,1984,62 years 09 months,265000
2021-02,CHOA CHU KANG,3 ROOM,26,TECK WHYE LANE,10 TO 12,74,New Generation,1979,57 years 01 month,287900
2021-02,CHOA CHU KANG,3 ROOM,19,TECK WHYE LANE,07 TO 09,82,New Generation,1981,59 years 07 months,330000
2021-02,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,13 TO 15,92,Model A,2017,95 years 03 months,460000
2021-02,CHOA CHU KANG,4 ROOM,808A,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 03 months,467000
2021-02,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,10 TO 12,92,Model A,2017,95 years 03 months,452000
2021-02,CHOA CHU KANG,4 ROOM,808D,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 03 months,470000
2021-02,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,01 TO 03,92,Model A,2017,95 years 03 months,431800
2021-02,CHOA CHU KANG,4 ROOM,808D,CHOA CHU KANG AVE 1,01 TO 03,92,Model A,2017,95 years 02 months,435000
2021-02,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,04 TO 06,92,Model A,2017,95 years 02 months,410000
2021-02,CHOA CHU KANG,4 ROOM,808A,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 03 months,440000
2021-02,CHOA CHU KANG,4 ROOM,807B,CHOA CHU KANG AVE 1,01 TO 03,92,Model A,2017,95 years 02 months,445000
2021-02,CHOA CHU KANG,4 ROOM,809B,CHOA CHU KANG AVE 1,13 TO 15,92,Model A,2017,95 years 03 months,488000
2021-02,CHOA CHU KANG,4 ROOM,808C,CHOA CHU KANG AVE 1,07 TO 09,92,Model A,2017,95 years 02 months,465000
2021-02,CHOA CHU KANG,4 ROOM,252,CHOA CHU KANG AVE 2,01 TO 03,108,Model A,1994,72 years 11 months,345000
2021-02,CHOA CHU KANG,4 ROOM,296E,CHOA CHU KANG AVE 2,13 TO 15,102,Premium Apartment,1999,77 years 06 months,385000
2021-02,CHOA CHU KANG,4 ROOM,288,CHOA CHU KANG AVE 3,01 TO 03,104,Model A,1990,68 years 05 months,366000
2021-02,CHOA CHU KANG,4 ROOM,285,CHOA CHU KANG AVE 3,07 TO 09,104,Model A,1993,71 years 04 months,401100
2021-02,CHOA CHU KANG,4 ROOM,435,CHOA CHU KANG AVE 4,01 TO 03,104,Model A,1993,71 years 05 months,390000
2021-02,CHOA CHU KANG,4 ROOM,414,CHOA CHU KANG AVE 4,04 TO 06,104,Model A,1993,71 years 04 months,400000
2021-02,CHOA CHU KANG,4 ROOM,483,CHOA CHU KANG AVE 5,10 TO 12,100,Model A,1999,77 years 04 months,385000
2021-02,CHOA CHU KANG,4 ROOM,489B,CHOA CHU KANG AVE 5,10 TO 12,93,Model A,2016,94 years 05 months,455000
2021-02,CHOA CHU KANG,4 ROOM,487B,CHOA CHU KANG AVE 5,07 TO 09,93,Model A,2016,94 years 06 months,440000
2021-02,CHOA CHU KANG,4 ROOM,490A,CHOA CHU KANG AVE 5,10 TO 12,93,Model A,2016,94 years 05 months,458888
2021-02,CHOA CHU KANG,4 ROOM,476B,CHOA CHU KANG AVE 5,10 TO 12,92,Model A,2013,91 years 06 months,435000
2021-02,CHOA CHU KANG,4 ROOM,487A,CHOA CHU KANG AVE 5,07 TO 09,93,Model A,2016,94 years 04 months,440000
2021-02,CHOA CHU KANG,4 ROOM,488C,CHOA CHU KANG AVE 5,04 TO 06,93,Model A,2016,94 years 05 months,417000
2021-02,CHOA CHU KANG,4 ROOM,487C,CHOA CHU KANG AVE 5,10 TO 12,93,Model A,2016,94 years 04 months,448000
2021-02,CHOA CHU KANG,4 ROOM,489D,CHOA CHU KANG AVE 5,07 TO 09,93,Model A,2016,94 years 04 months,455000
2021-02,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,10 TO 12,93,Model A,2017,95 years 02 months,470000
2021-02,CHOA CHU KANG,4 ROOM,815B,CHOA CHU KANG AVE 7,10 TO 12,93,Model A,2017,95 years 02 months,485000
2021-02,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,19 TO 21,93,Model A,2017,95 years 02 months,496000
2021-02,CHOA CHU KANG,4 ROOM,815A,CHOA CHU KANG AVE 7,13 TO 15,93,Model A,2017,95 years 02 months,435000
2021-02,CHOA CHU KANG,4 ROOM,660,CHOA CHU KANG CRES,07 TO 09,100,Premium Apartment,1999,77 years 03 months,398000
2021-02,CHOA CHU KANG,4 ROOM,684C,CHOA CHU KANG CRES,04 TO 06,91,Model A,2002,80 years 09 months,340080
2021-02,CHOA CHU KANG,4 ROOM,676,CHOA CHU KANG CRES,04 TO 06,104,Premium Apartment,1999,77 years 11 months,390000
2021-02,CHOA CHU KANG,4 ROOM,668,CHOA CHU KANG CRES,01 TO 03,103,Model A,1999,77 years 04 months,378000
2021-02,CHOA CHU KANG,4 ROOM,673A,CHOA CHU KANG CRES,04 TO 06,103,Premium Apartment,1999,77 years 10 months,400000
2021-02,CHOA CHU KANG,4 ROOM,683A,CHOA CHU KANG CRES,07 TO 09,90,Model A,2002,80 years 06 months,370000
2021-02,CHOA CHU KANG,4 ROOM,355,CHOA CHU KANG CTRL,07 TO 09,104,Model A,1993,71 years 05 months,425000
2021-02,CHOA CHU KANG,4 ROOM,763,CHOA CHU KANG NTH 5,07 TO 09,106,Model A,1996,74 years 07 months,410000
2021-02,CHOA CHU KANG,4 ROOM,552,CHOA CHU KANG ST 52,01 TO 03,105,Model A,1994,72 years 03 months,368000
2021-02,CHOA CHU KANG,4 ROOM,573,CHOA CHU KANG ST 52,07 TO 09,92,Model A,2015,93 years,440000
2021-02,CHOA CHU KANG,4 ROOM,615,CHOA CHU KANG ST 62,04 TO 06,108,Model A,1996,74 years 05 months,371000
2021-02,CHOA CHU KANG,4 ROOM,152,JLN TECK WHYE,01 TO 03,100,Model A,1998,75 years 11 months,350000
2021-02,CHOA CHU KANG,4 ROOM,803B,KEAT HONG CL,01 TO 03,93,Model A,2017,95 years 04 months,450000
2021-02,CHOA CHU KANG,4 ROOM,804A,KEAT HONG CL,10 TO 12,93,Model A,2017,95 years 04 months,455000
2021-02,CHOA CHU KANG,4 ROOM,804A,KEAT HONG CL,10 TO 12,93,Model A,2017,95 years 04 months,451000
2021-02,CHOA CHU KANG,4 ROOM,804B,KEAT HONG CL,10 TO 12,93,Model A,2017,95 years 03 months,458000
2021-02,CHOA CHU KANG,4 ROOM,805A,KEAT HONG CL,16 TO 18,93,Model A,2017,95 years 03 months,450000
2021-02,CHOA CHU KANG,4 ROOM,17,TECK WHYE LANE,04 TO 06,93,New Generation,1981,59 years 08 months,340000
2021-02,CHOA CHU KANG,5 ROOM,809A,CHOA CHU KANG AVE 1,13 TO 15,112,Improved,2017,95 years 03 months,550000
